klue-re-v1_train_16646	이날 국가균형발전위원회 송재호 위원장, 국민연금공단 김성주 이사장, 전라북도 최용범 행정부지사, 전주시 김양원 부시장, [SUBJ-ORG] 한국국토정보공사 [/SUBJ-ORG] [OBJ-PER] 최창학 [/OBJ-PER] 사장, 농촌진흥청 황규석 차장, 농업기술실용화재단 박철웅 이사장, 한국식품연구원 박동준 원장, 한국출판문화산업진흥원 정재만 감사, 완주군 정철우 부군수 등이 참석했다.	org:top_members/employees
klue-re-v1_train_30899	실제로, [SUBJ-PER] 아다 요나스 [/SUBJ-PER]([OBJ-LOC] 이스라엘 [/OBJ-LOC]), 벤카트라만 라마크리시난(미국)과 토머스 스타이츠(미국)는 리보솜의 기능과 구조에 관한 연구로 2009년 노벨 화학상을 수상하기도 하였다.	per:origin
klue-re-v1_train_29160	[SUBJ-PER] 이시종 [/SUBJ-PER] [OBJ-POH] 충청북도지사 [/OBJ-POH]와 최문순 강원도지사가 15일 국회를 방문해 시멘트 지역자원시설세 신설을 위한 지방세법 개정을 건의했다.	per:title
klue-re-v1_train_22519	[OBJ-PER] 홍남기 [/OBJ-PER] 부총리 겸 [SUBJ-ORG] 기획재정부 [/SUBJ-ORG] 장관이 2일 서울 광화문 정부서울청사에서 열린 ‘제5차 부동산시장 점검 관계장관회의’를 주재, 모두발언을 하고 있다.	org:top_members/employees
klue-re-v1_train_30727	2017년 1월 5일 새롭게 창단한 [OBJ-ORG] 샌드박스 게이밍 [/OBJ-ORG](前 [SUBJ-ORG] 팀 배틀코믹스 [/SUBJ-ORG]) 리그 오브 레전드 프로게임단의 초대 감독으로 선임되었으나 2017년 7월 31일 팀 성적 부진의 책임을 지고 감독직을 내려놓았다.	org:alternate_names
klue-re-v1_train_16272	한편, [SUBJ-ORG] 한국주택금융공사 [/SUBJ-ORG]는 [OBJ-DAT] 2004년 3월 1일 [/OBJ-DAT] 출범한 공기업으로 보금자리론과 적격대출, 주택보증, 주택연금 공급 등의 업무를 수행하며 서민의 주택금융 동반자로 역할을 하고 있다.	org:founded
klue-re-v1_train_26046	심한 격전 속에서 [SUBJ-PER] 아서왕 [/SUBJ-PER]은 모드레드를 롱고미니아드라는 창으로 찔려 죽였으나, 자기 자신도 또한 [OBJ-PER] 모드레드 [/OBJ-PER]의 검인 클라렌트에 의해 치명상을 입게 되었다.	no_relation
klue-re-v1_train_00586	[SUBJ-PER] 유향열 [/SUBJ-PER] [OBJ-POH] 한국남동발전 사장 [/OBJ-POH]은 “영농형태양광은 신재생에너지 사업의 새로운 사업모델로서 농가소득 향상 및 정부의 재생에너지 3020 계획 달성에 크게 기여할 것으로 보인다” 면서 “향후 영농형태양광 확산을 통해 농촌을 떠난 청년들이 고향에 돌아와 안정적인 생활을 누릴 수 있는 청년귀농의 소망을 이루도록 최선을 다하겠다”고 말했다.	per:title
klue-re-v1_train_27712	[SUBJ-PER] 로자 보뇌르 [/SUBJ-PER]Rosa Bonheur([OBJ-DAT] 1822년 3월 16일 [/OBJ-DAT]–1899년 5월 25일)는 마리 로잘리 보뇌르Marie-Rosalie Bonheur라는 이름으로 태어난 프랑스 예술가로 동물 화가이자 조각가로 사실주의적 회화로 잘 알려져있다. 가장 잘 알려진 그림으로 1848년 살롱 파리에서 처음 공개되었고 현재는 오르세 미술관에 소장된 "Ploughing in the Nivernais"과 1853년 살롱에 전시되고(1855년 종료) 메트로폴리탄 미술관에 소장된 "말 시장" (프랑스: "Le marche aux chevaux")이 있다.	per:date_of_birth
klue-re-v1_train_03722	[SUBJ-ORG] 프로이센 [/SUBJ-ORG]과의 관계에 있어서 혼종혼의 문제가 생겼다. 라인란트와 베스트팔리아를 확보한 프로이센은 혼인 재판 관할권과 자녀의 신앙 문제와 학교 등에 대하여 [OBJ-ORG] 로마 가톨릭 [/OBJ-ORG]에 반대되는 법령을 반포하였는데, 이에 반대한 로마 가톨릭 교회 주교들이 모두 투옥되어 1824년에 맺은 정교 협정이 폐기되고 말았다.	no_relation
klue-re-v1_train_19681	동아일보에 따르면, 서울중앙지검 특별수사2부(부장검사 고형곤)는 이날 피고발인 신분으로 조 씨를 불러 △고교 시절 제1저자로 등재된 단국대 의대 논문 작성 과정 △[SUBJ-ORG] 한국과학기술연구원 [/SUBJ-ORG]([OBJ-ORG] KIST [/OBJ-ORG])의 허위 인턴활동증명서 발급 과정 △동양대 총장 명의의 표창장 발급 과정 등을 조사했다.	org:alternate_names
klue-re-v1_train_25740	시리아 내전 또는 [OBJ-POH] 시리아 [/OBJ-POH] 위기는 시리아에서 2011년 4월부터 [SUBJ-PER] 바샤르 알아사드 [/SUBJ-PER] 정부를 축출하려는 반군과 정부군 사이에 현재 진행 중인 내전으로, 이 내전은 중동에서 일어난 아랍의 봄의 연장선의 일환이다.	per:origin
klue-re-v1_train_10655	[SUBJ-PER] 윤형숙 [/SUBJ-PER] 열사는 화양면 창무 출신으로 [OBJ-ORG] 광주수피아여학교 [/OBJ-ORG]에 재학 중 3‧1운동에 참여해 왼팔을 잃었지만, 만세운동을 멈추지 않았다.	per:employee_of
klue-re-v1_train_31564	그런 다음 Hewlett Packard와 [OBJ-LOC] 라스베이거스 [/OBJ-LOC](UNLV)의 [SUBJ-ORG] 네바다 [/SUBJ-ORG] 대학교에서 2005년 오픈 소스로 출시했다.	no_relation
klue-re-v1_train_29523	지난 18일 [SUBJ-ORG] JYP 엔터테인먼트 [/SUBJ-ORG] 수장 [OBJ-PER] 박진영 [/OBJ-PER] 씨는 개인 인스타그램에 "JYP와 메이크 어 위시(Make a wish) 재단이 함께 난치병 환아들의 소원을 들어주는 'EDM' 프로그램을 시작하게 됐다"며 "재능기부를 포함해 소원을 진행하는데 필요한 모든 비용까지 JYP에서 제공한다"고 전했다.	org:top_members/employees
klue-re-v1_train_16360	길다스의 이야기에 자세한 이야기를 덧붙이고 [OBJ-PER] 콘스탄틴 [/OBJ-PER]을 [SUBJ-PER] 아서 왕 [/SUBJ-PER]의 후계자로 만들었다.	no_relation
klue-re-v1_train_01553	또한, 40년 전통을 유지해온, [SUBJ-PER] 버락 오바마 [/SUBJ-PER] 대통령과 [OBJ-PER] 조 바이든 [/OBJ-PER] 부통령의 서명이 있는 깃발도 설치했다.	per:colleagues
klue-re-v1_train_18179	[SUBJ-ORG] 더불어민주당 [/SUBJ-ORG] 후보가 된 [OBJ-PER] 안호영 [/OBJ-PER] 예비후보에게는 공정한 경쟁을 이어가자고 했다.	org:top_members/employees
klue-re-v1_train_22066	1989년 사법연수원 교수 1992년 법원행정처 조사국장을 하였지만 1991년 [SUBJ-ORG] 서울형사지방법원 [/SUBJ-ORG], 1993년 대구고등법원, 1994년 대구지방법원, 1995년 [OBJ-ORG] 서울고등법원 [/OBJ-ORG]에서 재판장으로서 재판을 심리하였다.	no_relation
klue-re-v1_train_01966	1924년 6월 [SUBJ-ORG] 전주면 [/SUBJ-ORG]협의회원으로 임명되었고 1931년 9월 [OBJ-ORG] 전라북도 [/OBJ-ORG] 국방연구회 간사로 임명되었다.	no_relation
klue-re-v1_train_11651	해당 사안으로 적발된 인플루언서는 한수민 씨 외에도 가수 김준희 씨, [OBJ-POH] 유튜버 [/OBJ-POH] 보따, 엔조이커플, [SUBJ-ORG] 나름TV [/SUBJ-ORG], BJ 엣지님, 도아TV, 에드머, 인아짱 등이 포함됐다.	no_relation
klue-re-v1_train_17077	프로포폴 투약 보도를 한 채널A 외에도 지난 13일 뉴스타파는 [SUBJ-PER] 이재용 [/SUBJ-PER] [OBJ-POH] 삼성전자 부회장 [/OBJ-POH]이 프로포폴을 상습 투약했다고 보도했다.	per:title
klue-re-v1_train_25093	[OBJ-DAT] 2009년 5월 23일 [/OBJ-DAT], [SUBJ-PER] 노무현 [/SUBJ-PER]이 자살함으로써 노무현에 대한 검찰 수사를 종료하였다.	per:date_of_death
klue-re-v1_train_03761	[SUBJ-ORG] 여의도 순복음교회 [/SUBJ-ORG]는 제2대 당회장에 [OBJ-PER] 이영훈 [/OBJ-PER] 목사를 압도적인 지지율로 선출했다.	org:top_members/employees
klue-re-v1_train_08167	한국선급(KR, 회장 이정기)과 [SUBJ-ORG] STX조선해양 [/SUBJ-ORG](대표이사 [OBJ-PER] 장윤근 [/OBJ-PER])은 3일 한국선급 본사에서 양사 관계자가 참석한 가운데 ‘선박 3D 모델기반 가상·혼합현실 기술개발 및 ICT 기술협력’에 관한 양해각서(MOU)를 체결했다.	org:top_members/employees
klue-re-v1_train_06127	[SUBJ-ORG] 한국선거방송 [/SUBJ-ORG]홈페이지, [OBJ-ORG] 중앙선거관리위원회 [/OBJ-ORG] 유튜브, 네이버TV, Wavve에서 콘텐츠를 시청할 수 있다.	no_relation
klue-re-v1_train_15799	[OBJ-LOC] 베네치아 공화국 [/OBJ-LOC]의 건축가 [SUBJ-PER] 안드레아 팔라디오 [/SUBJ-PER]와 함께 1552년에 트렌토, 1554년에는 로마를 여행하였고 1556년에는 《비트루비우스》의 새로운 주해 번역서를 팔라디오와 같이 작업하여 출판하였다.	per:origin
klue-re-v1_train_13737	낭시 전투(Battle of Nancy)는 1477년 1월 5일 프랑스 도시 낭시(Nancy) 교외에서 [OBJ-POH] 부르고뉴 공작 [/OBJ-POH] [SUBJ-PER] 용담공 샤를 [/SUBJ-PER](Charles the Bold)과 로렌 공작 르네(René) 사이에서 일어난 부르고뉴 전쟁 최후의 결정적 전투이다.	per:title
klue-re-v1_train_20392	1766년, [OBJ-LOC] 프로이센 [/OBJ-LOC]의 왕 [SUBJ-PER] 프리드리히 2세 [/SUBJ-PER]의 비호를 받지만, 다음 해에 여기를 출발하여 발트해에 접한 곳인 트르프에 이르러, 헤센(Hessen)의 영주 아래에서 몸을 의지했다.	per:origin
klue-re-v1_train_27966	[SUBJ-PER] 걸걸중상 [/SUBJ-PER]과 [OBJ-PER] 대조영 [/OBJ-PER]의 후손들은 대씨(大氏)와 태씨(太氏)로 분적했다.	per:other_family
klue-re-v1_train_31546	배철수의 음악캠프 또는 단순히 배·캠은 [SUBJ-ORG] 문화방송 [/SUBJ-ORG]의 라디오 채널인 [OBJ-POH] MBC [/OBJ-POH] FM4U의 팝 음악전문 라디오 프로그램이다.	org:alternate_names
klue-re-v1_train_09648	2006년, 크뢸루프는 이탈리아로 돌아와 [SUBJ-ORG] ACF 피오렌티나 [/SUBJ-ORG]에 입단하였으나, 당시 ACF 피오렌티나는 여러 클럽이 승부 조작으로 논란에 휩싸였던 2006년 [OBJ-POH] 세리에 A [/OBJ-POH] 스캔들 (칼초 폴리) 이후, 세리에 B로 강등 조치되어 있던 상황이었다.	org:member_of
klue-re-v1_train_27869	하지만 [SUBJ-PER] 마거릿 대처 [/SUBJ-PER]의 [OBJ-ORG] 보수당 [/OBJ-ORG] 정권에게 크게 패배하며, 노동당은 당론을 EEC 탈퇴에서 잔류로 방향을 바꾼다.	per:employee_of
klue-re-v1_train_22644	[SUBJ-ORG] 대통합민주신당 [/SUBJ-ORG]이 새천년민주당과 합당하여 통합민주당으로 개칭하면서, 2008년 4월 9일 제18대 총선거에서 [OBJ-ORG] 통합민주당 [/OBJ-ORG] 소속 지역구 후보로 당선되었다.	org:member_of
klue-re-v1_train_19359	[SUBJ-PER] 임택근 [/SUBJ-PER](任宅根, 1932년 12월 1일 ~ 2020년 1월 11일)은 대한민국의 프리랜서 아나운서 출신 기업가이며, 본관은 [OBJ-LOC] 풍천(豊川) [/OBJ-LOC]이다.	per:place_of_birth
klue-re-v1_train_29504	[OBJ-ORG] 토리노 [/OBJ-ORG] 팀이 우승 트로피를 가져가면서, 피오렌티나의 티포시들은 결승전 2차전을 아벨리노의 많은 [SUBJ-ORG] 유벤투스 [/SUBJ-ORG] 팬들과 함께 아벨리노 (피오렌티나의 홈구장은 사용 불가였다)에서 열렸고 떠오르는 스타선수 로베르토 바조를 결승전 날에 라이벌팀에게 팔아버리면서 다시 한번 엄청난 불만을 터트렸다.	no_relation
klue-re-v1_train_09650	이후 희망한나라당은 새정치[OBJ-ORG] 국민의당 [/OBJ-ORG] (약칭 : 새정치당) 으로 당명을 개정하였지만, 2014년 지방선거를 앞두고 [SUBJ-PER] 안철수 [/SUBJ-PER]김한길의 새정치연합을 상대로 법원에 '유사정당명칭사용금지가처분신청'을 하였으나 1심에서 패소하자 항소를 포기하고, 개혁국민신당(약칭 : 개혁신당)으로 당명을 개정하였다.	no_relation
klue-re-v1_train_01420	한편, [SUBJ-ORG] 광주 서구 [/SUBJ-ORG]는 ‘주민주도의 좋은 마을만들기’사업을 통해 [OBJ-NOH] 18개 [/OBJ-NOH]동에서 100여개의 마을공동체가 왕성한 활동을 펼치고 있다.	org:number_of_employees/members
klue-re-v1_train_04027	[SUBJ-PER] 융경제 [/SUBJ-PER]는 즉위 후 [OBJ-POH] 가정제 [/OBJ-POH]의 폐정을 개혁하기 위해 가정제 시대에 간언을 하여 죄인이 되어 있던 서계, 해서 등의 인재를 등용하였으며, 그때까지 조정으로 권세를 누리고 도사들을 일소했다.	no_relation
klue-re-v1_train_04575	[SUBJ-ORG] 고흥군 [/SUBJ-ORG](군수 [OBJ-PER] 송귀근 [/OBJ-PER])은 익산지방국토관리청에서 시행한 고흥과 여수를 연결하는 해상 교량 6곳을 설 명절 연휴 기간인 23~28일 6일간 임시 개통한다고 밝혔다.	org:top_members/employees
klue-re-v1_train_18986	2020년 1월 4일 서울 이랜드 FC는 [OBJ-ORG] 울산 현대 [/OBJ-ORG]로부터 골키퍼 [SUBJ-PER] 문정인 [/SUBJ-PER]을 1년간 임대하는 데 합의하였으며, 동시에 타이 리그 2 콘캔 FC에서 활약하던 수비수 김성현을 영입하였다.	per:employee_of
klue-re-v1_train_01544	[SUBJ-PER] 오기 아키라 [/SUBJ-PER]([OBJ-DAT] 1935년 4월 29일 [/OBJ-DAT] ~ 2005년 12월 15일)는 일본의 전 프로 야구 선수이자 야구 감독, 야구 해설가·평론가이다.	per:date_of_birth
klue-re-v1_train_14136	[OBJ-POH] 쇼트트랙 [/OBJ-POH] 선수인 [SUBJ-PER] 곽윤기 [/SUBJ-PER]는 최근 자신이 진행하는 유튜브 ‘꽉잡아윤기’에서 올림픽 선수촌의 특이점으로 콘돔이 엄청 많다는 점을 들었다.	per:title
klue-re-v1_train_13004	지난 3월초 [SUBJ-ORG] 국민체육진흥공단 [/SUBJ-ORG](이사장 [OBJ-PER] 조재기 [/OBJ-PER])은 지나친 신체 활동량 및 에너지 소비 감소는 우울증과 만성질환으로 이어져 면역력 악화를 불러올 수 있으므로 집에서도 건강을 유지할 수 있도록 홈트레이닝 등을 권장하기도 했다.	org:top_members/employees
klue-re-v1_train_25141	[SUBJ-ORG] KT&G [/SUBJ-ORG](사장 [OBJ-PER] 백복인 [/OBJ-PER])가 지난 20일 아동복지시설 및 가정위탁 보호종료청년들을 돕기 위해 ‘아름다운재단’에 기부금을 전달했다고 21일 밝혔다.	org:top_members/employees
klue-re-v1_train_08745	[OBJ-POH] BBC [/OBJ-POH] One(비비씨 원)은 [SUBJ-ORG] 영국방송협회 [/SUBJ-ORG]의 텔레비전 채널이다.	org:members
klue-re-v1_train_22244	형 [SUBJ-PER] 필리프 5세 [/SUBJ-PER]의 사후 왕위를 이어받은 [OBJ-PER] 샤를 4세 [/OBJ-PER]는 1322년 2월 21일 정식으로 대관식을 치른다.	per:siblings
klue-re-v1_train_04745	하토야마의 후임이 될 대표 선거에서는 [SUBJ-PER] 오카다 가쓰야 [/SUBJ-PER]를 꺾은 [OBJ-PER] 간 나오토 [/OBJ-PER]가 다시 선출되어 대표직에 복귀했다.	no_relation
klue-re-v1_train_30125	[SUBJ-PER] 공지영 [/SUBJ-PER](孔枝泳, 1963년 1월 31일 ~)은 대한민국의 [OBJ-POH] 소설가 [/OBJ-POH], 작가이다.	per:title
klue-re-v1_train_22301	가나 출신 [OBJ-POH] 방송인 [/OBJ-POH] [SUBJ-PER] 샘 오취리 [/SUBJ-PER](Okyere Samuel)가 드디어 '대한민국 영주권'을 따냈다.	per:title
klue-re-v1_train_15492	[SUBJ-ORG] 광산구 [/SUBJ-ORG]는 이 프로젝트로 21개동 [OBJ-NOH] 332명 [/OBJ-NOH]의 시민이 참여하는 시민안전점검단 구성, 안전 점검·캠페인 240회 전개, 생활위험요소 2,460건 접수와 2,156건 즉시 해결 등의 성과를 냈다.	no_relation
klue-re-v1_train_22191	‘국민체력100’은 [OBJ-ORG] 문화체육관광부 [/OBJ-ORG]가 시행하고 [SUBJ-ORG] 국민체육진흥공단 [/SUBJ-ORG]이 주관하는 대국민 체육 복지 서비스로, 만 13세 이상의 국민은 누구나 무료로 과학적 체력 측정과 맞춤형 운동처방 및 체력증진 프로그램을 제공받을 수 있다.	no_relation
klue-re-v1_train_17170	[SUBJ-PER] 이온 일리에스쿠 [/SUBJ-PER](1930년 3월 3일 ~)는 [OBJ-LOC] 루마니아 [/OBJ-LOC]의 정치인이다.	per:origin
klue-re-v1_train_01729	그의 아들 [SUBJ-PER] 성삼문 [/SUBJ-PER], [OBJ-PER] 성삼빙, 성삼고, 성삼성 [/OBJ-PER]과 손자 네 명이 모두 처형당하여 그의 후사는 끊겼다. 가까운 친척으로는 그의 사촌 성희의 후손들이 살아남아 현존하고 있다.	per:siblings
klue-re-v1_train_21548	故 호심 김인곤 박사가 [OBJ-DAT] 1980년 [/OBJ-DAT] 설립한 [SUBJ-ORG] 광주대학교 [/SUBJ-ORG](총장 김혁종)는 광주광역시 남구에 위치한 종합 4년제 사립대학으로, ‘맞춤형 인재를 양성하는 실무교육 중심대학’을 추구하는 명문사학으로 발돋움하며, 학생들의 실질적인 취업과 창업을 지원하는 등 인재를 배출하고 있다.	org:founded
klue-re-v1_train_11288	오디션 이후 투개월은 《슈퍼스타K 3》의 심사위원이기도 했던 [OBJ-PER] 윤종신 [/OBJ-PER]과 인연이 닿아 [SUBJ-ORG] 미스틱89 [/SUBJ-ORG] 소속의 아티스트가 되었다.	org:top_members/employees
klue-re-v1_train_16651	[SUBJ-PER] 앙리 2세 [/SUBJ-PER]가 1559년 승하하자 홀로 남은 왕비 [OBJ-PER] 카트린 드 메디시스 [/OBJ-PER] Catherine de'Medicis)는 새로운 궁전을 짓게 된다. 그녀는 튀일리 인근에 1564년 건축 계획을 처음 세웠으며 당시 건축가로는 필리베르 드 로름(Philibert de l'Orme 이 맡았다.	per:spouse
klue-re-v1_train_18423	설문조사 항목은 대구시, [OBJ-ORG] 경상북도 [/OBJ-ORG], 군위군, [SUBJ-ORG] 의성군 [/SUBJ-ORG] 간 기존에 논의된 4가지 주민투표 및 부지선정 방식이었다.	no_relation
klue-re-v1_train_23016	[SUBJ-PER] 예브게니 막시모비치 노비코프 [/SUBJ-PER](1990년 9월 19일 ~)는 [OBJ-ORG] 시트로앵 주니어 팀 [/OBJ-ORG]으로 WRC에 참가하는 러시아의 랠리 선수다.	per:employee_of
klue-re-v1_train_05957	스위스는 2011년 6월 25일에 열리는 2011년 UEFA U-21 축구 선수권 대회 결승전에 무실점으로 진출하였으나, (UEFA 수식어: [SUBJ-PER] 얀 좀머 [/SUBJ-PER] [OBJ-POH] 골키퍼 [/OBJ-POH]의 무실점 행진 - 전례 없는 기록 행진–) 스페인 U-21 국가대표팀에게 2-0으로 패하였다.	per:title
klue-re-v1_train_07358	[SUBJ-PER] 데이비드 앨빈 북스바움 [/SUBJ-PER]은 1955년 논문에서 [OBJ-PER] 아벨 범주 [/OBJ-PER]의 개념을 도입하였는데, 이 논문에서 이미 뱀 정리가 등장한다.	per:product
klue-re-v1_train_13878	[OBJ-ORG] 한국뉴욕주립대학교 [/OBJ-ORG]([SUBJ-ORG] SUNY Korea [/SUBJ-ORG], The State University of New York, Korea)는 대한민국 인천광역시 연수구에 있는 뉴욕주립대학교이다.	org:alternate_names
klue-re-v1_train_26701	[OBJ-PER] 홍남기 [/OBJ-PER] 부총리 겸 [SUBJ-ORG] 기획재정부 [/SUBJ-ORG] 장관은 12일 “올해 초 신고분에 대한 고가주택 실거래 조사결과 다수의 이상거래 의심사례가 추출돼 불법행위 해당여부를 검토 중”이라며 “8월 중 최종 결과를 발표하고 국세청 통보·과태료 부과 등을 추진할 예정”이라고 말했다.	org:top_members/employees
klue-re-v1_train_18586	그러나 연합군의 협정조항 중에는 중국의 [SUBJ-PER] 장제스 [/SUBJ-PER]의 [OBJ-ORG] 중국 국민당 [/OBJ-ORG] 군대가 일본군을 대신하여 16°선 북쪽을 장악하고, 남부는 프랑스가 혼란을 수습할 때까지 당분간 맡는 조항이 있었다.	per:employee_of
klue-re-v1_train_31247	야당인 [SUBJ-ORG] 공화인민당 [/SUBJ-ORG] ([OBJ-ORG] CHP [/OBJ-ORG])은 130~145석, 국민운동당 (MHP)는 75~85석, 쿠르드 민족주의 독립 성향 후보들은 30~45석을 차지하게 된다.	org:alternate_names
klue-re-v1_train_22266	그리고 뛰어난 기술력으로 초기의 그랑프리 [OBJ-POH] 자동차 [/OBJ-POH] 경주에서 성공을 거두었으며, 에토레 [SUBJ-ORG] 부가티 [/SUBJ-ORG]는 첫 모나코 그랑프리 에서 승리로 이끌었다.	org:product
klue-re-v1_train_04614	[SUBJ-ORG] 에스포 [/SUBJ-ORG], 반타, 카우니아이넨과 함께 [OBJ-LOC] 핀란드 [/OBJ-LOC]의 수도권을 형성한다.	org:place_of_headquarters
klue-re-v1_train_31335	이러한 이유로 클리프 리처드, [OBJ-PER] 다이애나 로스 [/OBJ-PER], 모던 토킹, 샤를 아즈나부르, [SUBJ-PER] 빙 크로스비 [/SUBJ-PER], 나나 무스쿠리, 딥 퍼플, 아이언 메이든, 톰 존스, 잭슨 5, 디온 워릭, 앤드루스 시스터즈, 루치아노 파바로티, 돌리 파튼, 오지 오스본, 엔리케 이글레시아스는 목록에 포함되지 않았다.	no_relation
klue-re-v1_train_05248	조주빈 일행이 [OBJ-PER] 손석희 [/OBJ-PER] [SUBJ-ORG] JTBC [/SUBJ-ORG] 사장과 얘기를 나누는 모습을 본 것도 결정적이었다.	org:top_members/employees
klue-re-v1_train_15916	[OBJ-DAT] 1979년 10월 26일 [/OBJ-DAT], 대통령 [SUBJ-PER] 박정희 [/SUBJ-PER]는 KBS 당진 송신소 개소식과 삽교천 방조제 준공식에 참석한 후 궁정동 안가(염동진의 아지트가 있던 자리, 지금의 청운효자동의 무궁화동산)에서 경호실장 차지철, 비서실장 김계원, 중앙정보부장 김재규와 함께 연회를 가졌다.	no_relation
klue-re-v1_train_21656	모이세스는 [OBJ-LOC] 브라질 [/OBJ-LOC] 미나스제라이스주 벨루오리존치에서 태어나, 지역의 구단인 아메리카 [SUBJ-ORG] 미네이루 [/SUBJ-ORG]에서 축구를 시작하였다.	org:place_of_headquarters
klue-re-v1_train_18470	1925년에 부왕 [OBJ-PER] 페르디난드 1세 [/OBJ-PER]의 후계자로 지목된 카롤 2세(당시엔 루마니아의 왕세자였음.)는 그러나, 곧 유대계 루마니마인 여성인 마그다 엘레나 루페스쿠와 눈이 맞아 왕위 계승권을 버리고 국외로 달아났고, 루마니아 의회와 부왕 페르디난드 1세는 [SUBJ-PER] 카롤 2세 [/SUBJ-PER]의 왕위계승권을 박탈했다.	per:parents
klue-re-v1_train_07529	또한, 그녀는 시누이의 남편인 [OBJ-LOC] 우르비노 공작 [/OBJ-LOC] [SUBJ-PER] 구이도발도 다 몬테펠트로 [/SUBJ-PER]를 쫓아내고, 우르비노를 점거한 체사레 보르자와의 교섭에서 외교와 정치 면에서 매우 노련한 모습을 선보이기도 하였다.	per:title
klue-re-v1_train_28401	류촨즈(1944년 4월 29일 ~)는 [OBJ-LOC] 중화인민공화국 [/OBJ-LOC]의 기업인으로 중국 최대의 민영 기업 [SUBJ-ORG] 레노버 [/SUBJ-ORG]와 모기업 레전드 홀딩스 등을 소유한 투자자이기도 하다.	org:place_of_headquarters
klue-re-v1_train_10056	그는 훗날 [SUBJ-PER] 헨리 7세 [/SUBJ-PER]가 되는 [OBJ-PER] 헨리 튜더 [/OBJ-PER]가 버킹검 공작을 끌어들여 저지른 일일 것이라고 주장했는데 "버킹검 공작은 당시 런던탑에서 두 왕자가 죽었다면 반드시 그 일을 알게 되는 위치"에 있었기 때문이다.	per:alternate_names
klue-re-v1_train_27034	그런 한편으로 31개의 피홈런을 기록했는데 그 중에서도 [OBJ-ORG] 요미우리 자이언츠 [/OBJ-ORG]의 [SUBJ-PER] 마쓰이 히데키 [/SUBJ-PER]에게서 7개의 홈런을 허용했다.	per:employee_of
klue-re-v1_train_29309	[OBJ-PER] 박성일 [/OBJ-PER] 완주군수는 “[SUBJ-ORG] 완주군 [/SUBJ-ORG]과 우석대는 코로나19 유입 차단과 방역 등을 위한 협의체를 구성해 상호 긴밀한 협력 체계를 구축해 공동으로 노력하고 있다”며 “모두가 어렵고 힘든 시기에 귀중한 기부에 감사드리고, 코로나19를 극복하는데 소중히 쓰일 수 있도록 하겠다”고 밝혔다.	org:top_members/employees
klue-re-v1_train_19016	또 [OBJ-PER] FT아일랜드 [/OBJ-PER] [SUBJ-PER] 최민환 [/SUBJ-PER]은 라붐 출신 율희와 2018년 자녀를 먼저 출산한 뒤 결혼했고, 엠블랙 출신 지오는 배우 최예슬과 결혼 전 동거를 먼저 알렸죠.	per:employee_of
klue-re-v1_train_07543	니콜라오스 "니코스" 다비자스(1973년 8월 3일, 아민타이오 ~)는 은퇴한 [OBJ-LOC] 그리스 [/OBJ-LOC]의 프로 축구 선수로, 현역 시절에 뉴캐슬 유나이티드, 레스터 시티, 올림피아코스, 그리고 [SUBJ-ORG] 라리사 [/SUBJ-ORG]에서 수비수로 활약했었다.	no_relation
klue-re-v1_train_10320	이용빈 후보는 전)[SUBJ-PER] 문재인 [/SUBJ-PER] 대통령후보 국민주권광주선대위 공동선대위원장, 전)20대 국회의원선거 [OBJ-ORG] 더불어민주당 [/OBJ-ORG] 광산구갑 국회의원 후보, 전 더불어민주당 정책위원회 부의장을 역임하고 광주비정규직센터 이사장, 대통령직속 국가균형발전위원회 자문위원, 더불어민주당 을지로위원회 부위원장, 더불어민주당 동북아평화협력특별위원회 위원, 광주시가정의학과 의사회 명예회장을 맡고 있다.	no_relation
klue-re-v1_train_17250	이석(李錫, 아명 (사실상 호적명)(사실상 호적명) 이해석(李海錫), 미국 거주 시절 영어 이름은 폴 새뮤얼 해리슨 리(Paul Samuel Harrison Lee), 1941년 8월 30일 ~ )은 대한제국 황족의 후손으로 [OBJ-LOC] 대한제국 [/OBJ-LOC] 고종의 서얼 황자였던 [SUBJ-PER] 의친왕 [/SUBJ-PER]의 열한번째 아들이다.	per:origin
klue-re-v1_train_18278	[SUBJ-PER] 빌리 조 암스트롱 [/SUBJ-PER](1972년 2월 17일 ~)은 미국의 [OBJ-POH] 펑크 록 [/OBJ-POH] 밴드 그린 데이의 리드 보컬이자 기타리스트이다.	no_relation
klue-re-v1_train_03090	그는 [OBJ-DAT] 2007 [/OBJ-DAT]년 11월 6일에 벌어진 샤흐타르 도네츠크와의 경기에서 챔피언스리그 개인 통산 62호골, [SUBJ-ORG] AC 밀란 [/SUBJ-ORG]에서의 33호 골을 기록하였다.	no_relation
klue-re-v1_train_01412	2013년 2월 26일, 23일 [OBJ-PER] 김정은 [/OBJ-PER]의 군부대 시찰 소식을 전하면서 리영길을 [SUBJ-PER] 최룡해 [/SUBJ-PER], 현영철, 김격식, 김영춘에 이어 다섯 번째로 소개하고 손철주를 리영길에 이어 호명하면서 리영길이 작전국장에 임명된 게 아니냐는 관측이 나왔다.	per:colleagues
